screen_name,followers,friends,tweets,place,user_location
Brando_Ulloa99,270.0,307.0,400.0,,"Ceres, CA"
veeronicuh,269.0,201.0,35388.0,,
radiolazer939,269.0,7.0,3562.0,,"Modesto, CA"
QUEITtiime15,269.0,350.0,4524.0,"Modesto, CA",THEislands
KennethPadilla8,269.0,278.0,4409.0,,turlock California 
lis_ashlee,269.0,274.0,6952.0,"Turlock, CA","California, USA"
Robbyee209,269.0,181.0,4030.0,"Modesto, CA",
le_chinitaaa,269.0,292.0,14635.0,,"Cosalá, Sinaloa"
romerkevin499,268.0,294.0,1975.0,,
Jackie_1996,268.0,317.0,1674.0,,"Turlock, CA"
vicatthespec,268.0,550.0,728.0,,Ancaster
jamesblondeglam,268.0,657.0,1911.0,,"Modesto, CA"
ana_zamudio10,268.0,200.0,2265.0,,"Livingston, CA"
PositiveModesto,268.0,363.0,2465.0,,"Modesto, California"
RMegee12,268.0,467.0,22671.0,,"Modesto,California "
emiwoo513,267.0,339.0,768.0,"Hughson, CA",
7_Ant_6,267.0,305.0,4081.0,,Modesto CA
homelessromatic,267.0,285.0,5575.0,,wish you were here 
psxjay,267.0,496.0,9367.0,,"Modesto, CA"
cervantes_ivy,267.0,233.0,9907.0,,"Delhi, CA"
Joelima14L,267.0,482.0,807.0,,"Modesto, CA"
AltRightReport,267.0,160.0,6707.0,,Columbia
LoganTom24,267.0,226.0,741.0,,"Modesto, CA"
AlyssaHynick,267.0,232.0,10161.0,,"Turlock, CA"
Pop_Ups,267.0,147.0,38638.0,,
esthermorales97,267.0,272.0,3689.0,,
stevieisrad,266.0,367.0,1312.0,,
AzilasCauldron,266.0,177.0,1883.0,,"Modesto, CA"
CarpeTeachem,266.0,345.0,4208.0,,University of the Pacific
abbyniccolee,266.0,173.0,17800.0,,"Turlock, CA"
andreagodinezz,266.0,293.0,6200.0,,"Ocotlán, Jalisco"
Matt_Sorisho9,266.0,232.0,3965.0,,
thackercheyenne,266.0,214.0,1835.0,,
theyoungnigha_6,266.0,113.0,4181.0,,"Modesto, CA"
ACSurreal209,266.0,992.0,3136.0,,"Turlock, CA"
gravy_bacon,266.0,95.0,22823.0,,
jessica__avila,266.0,1040.0,8328.0,,"Turlock, CA"
WillCooke_8,265.0,271.0,1316.0,,
pablorisolo7,265.0,234.0,941.0,,Ceres
OnTargetArms,265.0,40.0,354.0,,"Modesto, CA"
M_Ferreyra_,265.0,134.0,1032.0,,"Santa Fe, Argentina"
ariannaernst,265.0,534.0,7643.0,,
local_page,265.0,1316.0,12096.0,,"Sydney, New South Wales"
linn_nicoleeeee,265.0,269.0,1073.0,"Modesto, CA","Oakdale, CA"
TyEdwardo,265.0,228.0,3498.0,,"Modesto, CA"
ACTCorona,265.0,386.0,698.0,,"Inland Empire, California"
AshleeDeminsky,265.0,295.0,1581.0,,"Denair, CA"
OhLaLaBrenda,264.0,215.0,20296.0,,"Modesto,California "
JhovanyBrorez,264.0,115.0,25467.0,,"Hughson, CA"
Changesmakeme,264.0,414.0,17806.0,,NY
JudyHoppsMyDick,264.0,398.0,4751.0,,Zootopia
Lydiaa_1996,264.0,217.0,9350.0,,LA
Ktdavisdance,264.0,533.0,940.0,,
stgauctexperts,264.0,62.0,2626.0,,"Turlock, Ca"
LichiiBarbero10,264.0,163.0,1392.0,,"Ceres, Santa Fe"
kelskels0212,264.0,395.0,3032.0,,
Lim7607,263.0,1387.0,3301.0,,"Sarawak, Malaysia"
Eliiivieiraaa,263.0,262.0,6519.0,,Cali✌️
Monique75507949,263.0,594.0,7381.0,,
alyssacantz,263.0,341.0,3534.0,,bay area
Barohm1,263.0,519.0,17840.0,,
YouABotch,263.0,108.0,56506.0,,Bay Area shaawwty
RikMadDrag,263.0,225.0,4536.0,,"California, USA"
NKounlavouth,263.0,197.0,7221.0,,EA$t Motown 209
bri_munoz45,263.0,376.0,652.0,,
Rbshunter,263.0,367.0,299.0,,
iam_philipO,263.0,163.0,4819.0,,Krypton
nicolasberry77,262.0,681.0,232.0,,"Turlock, CA"
alienhunter95,262.0,248.0,11684.0,,"Modesto, CA"
realone420,262.0,422.0,4392.0,,Modesto Ca
Greenerynsy,262.0,316.0,5184.0,,"Turlock, California"
abbytorres__,262.0,320.0,7272.0,,"bay area, ca"
alexageese,262.0,296.0,1113.0,"Turlock, CA",
friendofirony,262.0,241.0,16070.0,,
Jagg3rKNoT,261.0,434.0,2558.0,,
heyjohnhall,261.0,429.0,1356.0,,"Modesto, California"
aishaaagee,261.0,243.0,18740.0,,
indiedollx,261.0,323.0,806.0,,westside 209
emilyyduran,261.0,239.0,771.0,, 
BJence_,261.0,270.0,1434.0,,Turlock CA
tannerdrill,261.0,180.0,12618.0,,"San Luis Obispo, CA"
xoxo_ashleen,261.0,175.0,19568.0,,cvhs
wiserblond,260.0,835.0,2988.0,,N. California
yepezkev_,260.0,226.0,21327.0,,"Ceres, CA"
Tolvaaa,260.0,773.0,10785.0,,PS42WW$
Genaa83,260.0,270.0,789.0,,Ceres
BoomersModesto,260.0,111.0,1291.0,,"Modesto, CA"
__siix__,260.0,265.0,19832.0,,"Florida, USA"
Lashybear,260.0,407.0,4050.0,,"ÜT: 41.396624,-83.654218"
choirgeek691,260.0,923.0,562.0,"Modesto, CA","Modesto, CA"
BaireJoe,260.0,130.0,5847.0,,"Lakewood, OH"
TCGBoredGamer,260.0,252.0,2563.0,,Warrington
quineth_paltrow,259.0,256.0,159.0,,"Ceres, CA"
kayleegtaylor,259.0,161.0,2307.0,"Hughson, CA","Hughson, CA"
modernfeline,259.0,182.0,26038.0,,
martianReihiko,259.0,941.0,55413.0,,a bathtub in my bedroom closet
cchoops246,259.0,282.0,1557.0,,"Modesto, CA"
1974Richelle,259.0,339.0,2762.0,"Turlock, CA",Turlock
lorena_aaliyah2,259.0,135.0,69.0,,"Modesto, CA"
daisydelaylaa,259.0,256.0,2349.0,,
SusanMeredith16,259.0,434.0,2461.0,,"Caerphilly, Wales"
I_vega2,258.0,271.0,3343.0,,"Riverbank, CA"
andrewnowaya_,258.0,212.0,2214.0,,
susimartinez54,258.0,211.0,600.0,,"Turlock, California "
hbkzay,258.0,190.0,403.0,,"Modesto, CA"
gxmez_8,258.0,98.0,507.0,,"Delhi, CA"
usarespnsblty,258.0,89.0,15595.0,,"Inland Empire, California "
juliannrojass,258.0,236.0,1299.0,,Ceres
El_Nino_209,258.0,249.0,4037.0,"Turlock, CA",
SARFAce,258.0,235.0,13874.0,,
karim_abraham,258.0,1089.0,5627.0,,Melbourne
WeAreMCStrong,257.0,608.0,468.0,,"Modesto, CA"
jean1951pay,257.0,551.0,33655.0,,
zalmita99,257.0,238.0,3320.0,,Ceres/Varrio
_karlalisseth,257.0,128.0,13157.0,,
aemcauley,257.0,215.0,504.0,,"Washington, USA"
JuaanTooRaaw,257.0,265.0,13737.0,,"Long Beach, CA"
shelbo247,257.0,680.0,4591.0,,
tatt2Bass69,257.0,357.0,8485.0,,"Inland Empire,California "
tylerenderlein,256.0,231.0,2399.0,,
Justinlehman87,256.0,155.0,265.0,"Turlock, CA","Turlock, Ca"
Ayeitsrayy23,256.0,299.0,15203.0,,"Modesto, CA"
carlene_davis,256.0,533.0,629.0,"Modesto, CA","modesto, ca"
_diaz_17,256.0,236.0,1371.0,,"Turlock, CA"
_dianahevalyn,256.0,75.0,5696.0,,
Its_jessaye,256.0,337.0,5835.0,"Modesto, CA","California, USA"
Drewcy_,256.0,196.0,2226.0,,"Riverbank, CA"
cstone_xii,256.0,195.0,10346.0,,
ELI_NIKKS,256.0,221.0,1554.0,,"Inland Empire, CA "
GunmetalMite,256.0,782.0,19969.0,,Moreno Valley
spazzspam,256.0,169.0,7656.0,,RECOVERING PSYCHO
STARSTRUCK_CD,255.0,159.0,702.0,,"Modesto, CA"
jennab2002,255.0,1179.0,4999.0,,Neverland 
karinatafolla88,255.0,1873.0,318.0,,modesto ca
Wiggism,255.0,583.0,4811.0,,"Inland Empire, CA"
CastroEzabel,255.0,265.0,4840.0,,
iRashido,255.0,826.0,13656.0,,
getraredigital,255.0,218.0,670.0,,"Turlock, CA"
RelevantAnger,255.0,159.0,676.0,,"Inland Empire, CA"
Julian_Ellen,255.0,292.0,23848.0,,"Modesto, CA"
cjlimb2,255.0,307.0,45887.0,,"Texas, USA"
jen__0426,254.0,230.0,5197.0,,Combat Zone Fitness 
JaylonMcLendon0,254.0,319.0,1437.0,,"Salida, CA"
Strlyt17,254.0,334.0,10168.0,"Turlock, CA",The Edge Of Glory
TF_design_mfg,254.0,670.0,2017.0,,San Francisco Bay Area 
westleynines,254.0,191.0,2820.0,,"Inland Empire, California"
Chad_Kubes,254.0,242.0,1369.0,"Turlock, CA",
Fall_out_belle,254.0,472.0,3405.0,,
jailene__franco,254.0,334.0,3218.0,,
DomGiavonni,254.0,373.0,15274.0,,Inland Empire CA
StensonGavin,254.0,618.0,228.0,,Modesto CA
guuberti7,254.0,262.0,287.0,,
DanielDelReal,254.0,30.0,656.0,,"Modesto, CA"
wendy209,253.0,200.0,10712.0,,"Modesto, CA"
petersonryno,253.0,375.0,5284.0,,
AiInlandEmpire,253.0,195.0,439.0,,"San Bernardino, CA"
priincesslexaaa,253.0,122.0,4793.0,,"Modesto, CA"
RadHabitsHo,253.0,682.0,1024.0,,"California, USA"
just_ishia21,253.0,995.0,10247.0,,"Ile-de-France, France"
Rockstarfund1,252.0,970.0,2586.0,,"Central Valley, California"
_raccheeel,252.0,278.0,2128.0,"Modesto, CA",Space 
Bildo1967,252.0,415.0,2388.0,,
CostamagnaMili,252.0,522.0,1936.0,,
Jahelcb,252.0,305.0,4127.0,,
DopeItsHarman,252.0,188.0,27452.0,,Chilling at 9K
FGuzman13,252.0,327.0,15186.0,,
Maddison______,252.0,364.0,2472.0,,"Modesto, CA"
EdmondsCory,251.0,910.0,2440.0,,Modesto CA
NeilSchenh,251.0,2749.0,33.0,,Modesto
kaytlin__love,251.0,324.0,213.0,,"Ceres, CA"
JojoAmiibo,251.0,476.0,10964.0,,shithole USA
chizutomi0922,251.0,147.0,15392.0,,kyoto JAPAN
Slushsoup,251.0,809.0,5148.0,,"Inland Empire, CA"
broderekdoe,251.0,211.0,23519.0,,"Modesto, CA"
UNsoulful,251.0,93.0,84388.0,,So(ul) Cal
SimplyBlancaaa,251.0,238.0,8863.0,,"mo town, cali "
katrinah_xo,251.0,403.0,5855.0,,| M O D E S T O |
loresmercantile,251.0,247.0,7699.0,,"Turlock, CA"
alyssa_straw11,251.0,272.0,23549.0,"Modesto, CA",Cali ☼
fwconway,250.0,221.0,11733.0,,"Albuquerque, NM"
HealthPolicyPub,250.0,139.0,753.0,,"Modesto, CA"
JPCeres,250.0,754.0,521.0,,"Ceres, Santa Fe"
warp9scotty,250.0,131.0,20845.0,,Thousand Cuts
Mason_209,250.0,182.0,2659.0,,California 
DWalkerAttorney,250.0,292.0,339.0,,"Modesto, CA"
Armando2o9,250.0,472.0,1155.0,,Rehearsals or at home 
Hashbrown240,249.0,300.0,7756.0,,The Center 
BabyyySam_,249.0,94.0,1720.0,"Turlock, CA",
xpaddycake,249.0,315.0,6346.0,,
kurtmendonca,249.0,326.0,7694.0,,"modesto,  ca"
mchovden1785,249.0,373.0,16762.0,,
ramzi6n,249.0,192.0,3589.0,,"Turlock, CA"
luke_OG_,249.0,397.0,981.0,,"Modesto, CA"
TheLastGem1015,249.0,1521.0,2417.0,,"Texas, USA"
lastnamedavid,249.0,258.0,7731.0,,"Inland Empire, CA"
choromatsus,248.0,280.0,27357.0,,Domino city
taaay102,248.0,493.0,3801.0,,"Modesto, CA"
reddvisionbeats,248.0,179.0,529.0,,jaymi h. 
Ceci_Alvara,248.0,179.0,4376.0,,
trzn47,248.0,47.0,10705.0,,A$TRAL PLANE
Tay_Valente,248.0,441.0,10409.0,,"Livermore, CA"
garibay_mariana,248.0,204.0,685.0,,"Modesto, CA"
minixbones,248.0,779.0,573.0,,Modesto CA 
hudalbre,247.0,844.0,4177.0,,"Modesto, CA"
Switchnawsty1,247.0,194.0,3510.0,,MIAMI 
TimmyGee_,247.0,388.0,3232.0,,"California, USA"
JacobWoolf,247.0,330.0,900.0,"California, USA","Fresno, CA"
dialaamortada,247.0,710.0,6373.0,,"Brussels, Belgium"
ohaneree,247.0,239.0,996.0,,"California, USA"
jvxo____,247.0,253.0,5654.0,,"Uruapan, Michoacán "
simplyycrystaal,246.0,174.0,681.0,,the valley
_p0tted,246.0,140.0,268.0,,
sara_3417,246.0,390.0,2677.0,,
califresh209,246.0,196.0,4159.0,"Modesto, CA",
diana_awayna,246.0,158.0,1925.0,,"Ceres, Ca"
Aly_cat24,246.0,181.0,1052.0,,"Turlock, CA"
JariAbdullah,246.0,376.0,2092.0,,"California, USA"
AccountempsJobs,246.0,7.0,33293.0,"Turlock, CA","Menlo Park, CA"
woahgabs_,246.0,252.0,5192.0,,
Dalves44,246.0,324.0,1005.0,"Turlock, CA",
carlene_pierce,246.0,533.0,2458.0,,"Alabama, USA"
bellissimabain,246.0,242.0,488.0,,"Hughson, CA"
luisito8490,246.0,335.0,2168.0,,Modesto CA
gladyskidd,245.0,210.0,21582.0,"Modesto, CA",
micaaaylaaa,245.0,219.0,1294.0,,
svictor97,245.0,212.0,2285.0,,"Keyes, CA"
EmmaLynBurns,245.0,227.0,583.0,,california
cobeyy209,244.0,288.0,3447.0,,"Modesto, CA"
RLJ_Financial,244.0,132.0,3289.0,,"Ceres, CA"
cewp6,244.0,275.0,1982.0,,"Modesto, CA"
FoxyOnYourRadio,244.0,597.0,1896.0,,"Modesto, CA"
alyssa_pansy,244.0,242.0,9287.0,,
jvlietagx,244.0,245.0,3418.0,,Modesto
loansbychris,244.0,778.0,540.0,,"Modesto, CA"
JabroniJoni,244.0,209.0,1633.0,,"Modesto, CA"
peanut99x,243.0,175.0,1879.0,"Modesto, CA",
Jesusssmmm,243.0,230.0,10506.0,,
annariee_,243.0,208.0,14903.0,,
elaishashay,243.0,219.0,5415.0,,
Fxckenbry,243.0,436.0,2908.0,,
AaronnRamirez,243.0,497.0,9237.0,,"Modesto, CA"
geo_rami,243.0,650.0,8991.0,,"Culver City, CA"
eIephan7,243.0,321.0,1266.0,, 
GaribayNathan,243.0,258.0,579.0,,"Turlock, CA"
NemoTheBooler,243.0,120.0,5159.0,"Modesto, CA",the bando
jakenevarez1234,243.0,264.0,285.0,,"Ceres, CA"
Bdlforever_24,242.0,348.0,433.0,,
kiwiandhope,242.0,976.0,2246.0,"Modesto, CA",
big_jeffry97,242.0,784.0,1590.0,,Modesto
herbertsnow,242.0,238.0,13763.0,,
nonstp88,242.0,440.0,190.0,,Turlock 
FoundingFatherN,242.0,198.0,4792.0,,
Demeil_Jacobs,242.0,266.0,2378.0,"Turlock, CA","Turlock,CA "
KanishkaKK2,242.0,250.0,1150.0,,
jessica96garcia,242.0,197.0,13277.0,,"BestCoast, CA"
wingedseahorse,241.0,355.0,80728.0,,"Melbourne, Victoria"
alizea3662,241.0,417.0,274.0,,
Raekwon_da_chef,241.0,216.0,2565.0,"Modesto, CA",
PuddinTV,241.0,195.0,384.0,,"San Diego, CA"
MaxLopez__,241.0,180.0,2177.0,,"Modesto, CA"
Anaaaa_A,241.0,365.0,1466.0,,
ramiroceja8,241.0,255.0,1704.0,"Turlock, CA",
sandydybenge,241.0,154.0,4534.0,,
Jessca_chand01,241.0,219.0,6694.0,,"Modesto, CA"
RRilena,241.0,41.0,43276.0,,"Modesto, California"
beyerbball,241.0,165.0,831.0,,"Modesto, CA"
EmilioShorterSt,241.0,560.0,5198.0,,"Modesto, CA"
joshhhbruhhh,241.0,216.0,6956.0,,
DuolangLangager,241.0,719.0,12123.0,,Alberta
nevareziliana_,241.0,222.0,5742.0,,"San Diego, CA"
selly_deee,241.0,172.0,5052.0,,"The RIV, CA ☀️"
xllisonnn,240.0,385.0,327.0,,probably w/ alexa
ZackGoinHamman,240.0,194.0,14017.0,,"Modesto, CA"
MonicaaVanity,240.0,328.0,3062.0,,California
jassxo____,240.0,184.0,3185.0,,"Ameca, Jalisco"
nichole_fontana,240.0,183.0,2507.0,,
cerebralcereal,240.0,919.0,9686.0,,"Katy, TX"
karlita__xo,240.0,280.0,9764.0,"Modesto, CA",MOTHER EARTH 
bryancoyt,239.0,176.0,5101.0,,"Modesto, CA"
_pants_party,239.0,322.0,2260.0,"Modesto, CA","Modesto, CA"
baileycoleman15,239.0,225.0,2863.0,"Modesto, CA",
hk_420,239.0,263.0,4441.0,"Modesto, CA",
KFI_superfan,239.0,740.0,1127.0,,"Pasadena, CA"
bananafreak2u,239.0,725.0,6004.0,,"Los Angeles, CA"
bianca_benitez7,239.0,341.0,2470.0,,
LumberShnazz,239.0,294.0,4734.0,,"Modesto, CA"
TWW_IE,238.0,411.0,125.0,,"Inland Empire,Ca."
alyssaslaughing,238.0,151.0,9357.0,,
JuniorRomero209,238.0,189.0,16315.0,,BayBorn650&ValleyRaised209
Kayla_walkerr,238.0,220.0,6359.0,,prob in my room doing hw 
farmdwg,238.0,254.0,6618.0,,"Modesto, Ca"
shackle_ton,238.0,563.0,22225.0,,Australia
SnooksBurgess,238.0,1009.0,12061.0,,"modesto, ca"
j_escalante44,238.0,252.0,1108.0,,modesto ca
ASIStudentGovt,237.0,126.0,534.0,,"Turlock, Ca"
Annnabel21,237.0,330.0,11621.0,"Modesto, CA",
WhosRubi,237.0,134.0,6634.0,"Modesto, CA",Middle of nowhere
mackbcorr,237.0,117.0,3180.0,,"Detroit, MI"
skunk_uout,237.0,261.0,5531.0,,
ashlyn_whorton,237.0,97.0,7269.0,,"Chicago, IL"
CA_physician,237.0,144.0,109.0,"Modesto, CA",California
DrewIsDefinite,237.0,481.0,17417.0,,"Modesto, CA"
_CaroleIzl,237.0,90.0,18983.0,,
alexis_wolfer,237.0,339.0,1150.0,,"Modesto, CA"
MarkMattoon_,237.0,358.0,2900.0,,Filming
peachpr1ncess,236.0,206.0,2962.0,"Turlock, CA",ESSJ
SammReth,236.0,192.0,1635.0,"Modesto, CA",
WatzReellyGud,236.0,533.0,5645.0,,"Turlock, CA"
SocalDavid23,236.0,235.0,21302.0,,Everywhere.
renardrote,236.0,172.0,11025.0,,
esmeraldalcala,236.0,230.0,784.0,,"Turlock, CA"
meli_pirani,236.0,290.0,317.0,,"Santa Fe, Argentina"
lalalava22,236.0,901.0,9712.0,"Modesto, CA",
NoelDianaBurrel,236.0,159.0,1117.0,"Turlock, CA",California
CentaurChiron,236.0,684.0,2032.0,,"Inland Empire, CA"
Izzy__Anaya,236.0,137.0,2133.0,"Ceres, CA",On the diamond⚾️
alberevosight,236.0,942.0,6022.0,,"Modesto, CA"
MehanaKanahele,235.0,227.0,1125.0,"Modesto, CA","California, USA"
CryWolff1,235.0,338.0,6622.0,"Modesto, CA","Modesto, CA"
hoppy28557,235.0,545.0,3114.0,,"Newport, NC"
YASYSANO,235.0,615.0,2357.0,,
haileystrong27,235.0,232.0,785.0,,"Tucson, AZ"
KingOfKings5252,235.0,430.0,3962.0,,
lyndsey_taylorr,235.0,237.0,5615.0,,earth
joseph_diaz9,235.0,615.0,1496.0,"Modesto, CA",
sheboperebop,235.0,100.0,14314.0,,United States
Madeleine_lovee,234.0,310.0,18344.0,,"I'd rather be in bed, CA "
NAACOS1,234.0,36.0,136.0,,
yungtraplord7,234.0,249.0,685.0,,"Modesto, CA"
maricelaaxo,234.0,165.0,3363.0,,Turlock Ca 
Roselover05,234.0,219.0,14870.0,"Modesto, CA","Modesto, California"
dadair0612,234.0,168.0,4027.0,"Turlock, CA","California, USA"
lilback3,234.0,153.0,7047.0,"Turlock, CA",
Matt98Best,234.0,228.0,5525.0,,Actually with Makayla 
TastyCoolsZ,234.0,9.0,106.0,,Garry's Mod
amybethren2,234.0,4989.0,2514.0,,
coltonwhatley95,234.0,150.0,2961.0,"Ceres, CA",
DenairHsAth,234.0,120.0,1569.0,"Denair, CA",
leo_dream_1,234.0,370.0,1848.0,"Modesto, CA",On the Grind
sorasilent1,234.0,179.0,1608.0,,Modesto CA
Pitman_Track,234.0,27.0,1345.0,,"Turlock, CA"
SupThoSteph,234.0,148.0,531.0,,
Honey_Diiiip,234.0,755.0,5975.0,"Turlock, CA",Bay Area
Amigo_Amador,234.0,229.0,4659.0,,
whiteguuurrrl,234.0,127.0,18982.0,,
savoryavery_,233.0,139.0,7757.0,"Turlock, CA","turlock, ca"
MXG__,233.0,385.0,10076.0,,
JossshVanAllen,233.0,253.0,1194.0,,"Turlock, CA"
adriana_ortiiiz,233.0,154.0,3512.0,,
lukeeb_12,233.0,228.0,2621.0,,Chico State 
HDofModesto,233.0,367.0,1136.0,,"Modesto, Ca"
aspolsdoff10,233.0,179.0,3876.0,,far away from you 
xo_cynnthia,233.0,143.0,3946.0,,SoCal
ADiemert,233.0,270.0,3163.0,,
bigduuuuuuuuuuh,233.0,353.0,3138.0,,Somewhere on Earth
lilyVasquez209,233.0,273.0,4533.0,"Keyes, CA","California, USA"
excaliblade,233.0,350.0,29481.0,,"That there be corn, Illinois"
krush812,233.0,191.0,11641.0,,"California, USA"
flawlesmvp,233.0,238.0,2505.0,"Turlock, CA","San Jose, CA"
torianicole__,232.0,153.0,8171.0,"Turlock, CA",
JohnTheVegan,232.0,176.0,2821.0,,California
DanielGiannosa,232.0,184.0,1032.0,,"Modesto, CA"
sanamgrewal_,232.0,273.0,3770.0,,
Kaitlynann_xoxo,232.0,472.0,3777.0,"Modesto, CA",Home Sweet Home 
analight_123,232.0,384.0,2667.0,,
J_M_Moreno38,232.0,821.0,4477.0,"Hughson, CA","Fresno, CA"
Mindy_Tee,232.0,219.0,7928.0,,"Denair, CA"
alves_kyle,232.0,318.0,4480.0,,"Hughson, CA"
ObiJuanKenobi27,232.0,240.0,17001.0,"Turlock, CA","Florence, Tuscany"
KassyRojas,232.0,213.0,215.0,,"Modesto, CA"
AnyssaRenee14,232.0,420.0,484.0,,"Ceres, CA"
MikaelaMalave,232.0,307.0,1893.0,"Turlock, CA",California
VicsVapurRub,232.0,217.0,5226.0,,"Modesto, CA"
Tiffybabyy33,232.0,210.0,1364.0,,"Turlock, CA"
M_Sweezy97,232.0,268.0,3185.0,,"California, USA"
GiGi_0709,232.0,360.0,1184.0,,"Modesto, CA"
jasgill__,232.0,165.0,3743.0,,
CBC123,232.0,360.0,3619.0,,"Modesto, CA"
__MexBitch,232.0,254.0,10318.0,,Modesto CA
Squishykatie,231.0,872.0,873.0,,"Modesto, CA"
BlakPantherSon,231.0,1180.0,2335.0,,"Inland Empire,Ca."
hixon_chad,231.0,172.0,1701.0,,
Leonela_Osuna,231.0,146.0,16099.0,"Modesto, CA",Hating my life
auroracoria,231.0,212.0,833.0,,California
AthenaBauer,231.0,111.0,1274.0,,@ Swim Practice 
the_lilbails,231.0,329.0,3064.0,,Turlock
katelynmoseley1,231.0,355.0,3712.0,"Modesto, CA",
Vatiannam,231.0,224.0,2335.0,,
MuggaOSHS,231.0,90.0,7072.0,,Amityville NY
Buddy59984763,230.0,264.0,2282.0,,"Riverdale, CA"
MattGodinezTV,230.0,411.0,855.0,,"Turlock, CA."
sa_seeme,230.0,176.0,8748.0,,"Los Angeles, CA"
ShelterCoveLive,230.0,11.0,1197.0,,"Modesto, CA"
shiannsniderrr,230.0,187.0,1558.0,,"Turlock, CA"
tmj_CA_auto,230.0,134.0,435.0,"Modesto, CA",California
Danniebaby30,230.0,392.0,5637.0,"Modesto, CA",The 209 sumwhere
AnthonySCorona,230.0,533.0,6641.0,,"Ceres, CA"
ViraBlox,230.0,69.0,864.0,,Visby Sverige
HectorR4mirez,230.0,341.0,2412.0,,
JusstxJennifer,230.0,220.0,1866.0,,"Modesto, CA"
sgmarich,229.0,686.0,10843.0,,Nor Cal
Iris20914,229.0,1457.0,1070.0,,"Ceres, CA"
Ambae15,229.0,92.0,3204.0,,
ShadowchaseRC,229.0,170.0,530.0,,"Modesto, Ca"
SM_kenzie213,229.0,319.0,366.0,,"California, USA"
tiffer1973,229.0,850.0,934.0,"Modesto, CA",loving my life❤
cindyyduarte,229.0,167.0,8067.0,,"Modesto, CA"
_mamakellz_,229.0,252.0,1884.0,"Modesto, CA",
melvnieboo,228.0,162.0,5574.0,,"Massachusetts, USA"
madison_snider0,228.0,296.0,2548.0,,"Denair, CA"
BePutnam,228.0,779.0,668.0,,"Modesto, CA"
Abxrx,228.0,644.0,3342.0,,California
haydeeeace,228.0,197.0,5017.0,,long beach ♡
tcardenas24,228.0,553.0,145.0,,"Ceres, CA"
HughsonSports,228.0,39.0,731.0,,"Hughson, CA"
Christi_Elle_,228.0,73.0,5343.0,,Modesto
Hormiz_23,227.0,213.0,13384.0,,"Modesto, CA"
yourfriendness,227.0,208.0,6235.0,,"Inland Empire, CA"
tmj_CA_vets,227.0,127.0,183.0,"Turlock, CA",California Non-Metro
PharmaCongress,227.0,165.0,435.0,,"Lisbon, Portugal"
fyag__,227.0,151.0,6061.0,,
Sergiofasho,227.0,121.0,7114.0,"Keyes, CA",Wherever the wind blows.
ciciwilkinson,227.0,475.0,12404.0,,
kell_kell03,226.0,228.0,9517.0,"Modesto, CA","Modesto, CA"
heathmarshall96,226.0,197.0,865.0,,"Modesto, CA"
WonkyGonz,226.0,161.0,542.0,,"Ceres, CA"
ehbeleaaan,226.0,213.0,11970.0,,
Queen_Chata,226.0,431.0,6243.0,,Hogwarts
LeftCoastSpud,226.0,203.0,2762.0,,"California, USA"
LBurtonTraining,226.0,411.0,1790.0,,"Los Angeles, CA"
kai1k_,226.0,214.0,1402.0,,Fukinaround
chadpippin,226.0,307.0,616.0,,"Modesto, CA"
CupOfDaniel,226.0,203.0,7569.0,,Turlock
69wilsonbadger,226.0,419.0,2182.0,,"Atwater, CA"
omfnancy,226.0,193.0,3080.0,,"Stockton, CA"
ale_rocha88,226.0,262.0,721.0,,"Turlock, CA"
KenseeSilva,226.0,267.0,7878.0,,"Modesto, CA"
giannanicolich,225.0,327.0,8488.0,,"Modesto, CA"
aaronharvey1996,225.0,201.0,3362.0,,"Turlock,california"
destinycherise,225.0,368.0,4439.0,,
notoriousaudd,225.0,538.0,10447.0,,
Susie98034071,225.0,79.0,7918.0,,
JayNASTIE209,225.0,212.0,10478.0,,"Ceres, CA"
livylocksYT,224.0,1043.0,6963.0,,Trash 
hdottt,224.0,248.0,46827.0,,"Modesto, CA"
XpVillan,224.0,67.0,114475.0,,
Martitsa_,224.0,128.0,2451.0,,"Pomona, CA"
taylor_elize,224.0,178.0,452.0,,MoHi
japrilxcalzona,224.0,295.0,3842.0,,
gardertm,224.0,205.0,1910.0,,
exhalenyc,224.0,481.0,196.0,,"New York, NY"
crystalhuerta12,223.0,420.0,5761.0,"Modesto, CA"," A galaxy far, far away"
odd_lilyy,223.0,146.0,1623.0,,
xovivianaa1,223.0,352.0,1402.0,,
_Sallelujah,223.0,185.0,12253.0,,"Merced, CA"
boianikesh,223.0,495.0,4254.0,,
Nick_Shampoo,223.0,218.0,848.0,,"Modesto,CA"
Ajahni_Mariee,223.0,198.0,2149.0,,"Hemet, CA"
KatieDugger1989,223.0,597.0,4570.0,,United States
Taylor_dta,222.0,268.0,3970.0,,"Modesto, CA"
AubreyD14,222.0,191.0,24106.0,,"Modesto, CA"
mrhittingcoach,222.0,250.0,1465.0,"Modesto, CA","Modesto, CA"
stoneyaaa,222.0,143.0,15083.0,,"Modesto, California"
TheeChefRoman,222.0,382.0,1561.0,,
NinoRawww,222.0,89.0,2176.0,"Turlock, CA","California, USA"
Brentevann,222.0,197.0,8879.0,,"Modesto, CA"
Dragonknight012,222.0,646.0,4146.0,,Toronto 
carolinemareie,221.0,102.0,5556.0,,
MarkAdrez,221.0,204.0,608.0,,
camxpurpose,221.0,155.0,8595.0,,French Riviera
